jobid,exename,numnodes,numcpus,numtasks,executiontime,start,end,power,memory,appname,taskspercpu,taskspernode,user
1091,vasp_std,2,512,128,11500,2020-12-03T18:54:38,2020-12-03T22:06:18,261.199,31220500,vasp,0.25,64,user_12
1092,vasp_std,4,1024,256,10797,2020-12-03T18:55:57,2020-12-03T21:55:54,242.02,19680500,vasp,0.25,64,user_12
1093,vasp_std,2,512,128,15044,2020-12-03T23:04:59,2020-12-04T03:15:43,267.29,29055500,vasp,0.25,64,user_12
1094,vasp_std,2,512,128,2698,2020-12-03T23:07:59,2020-12-03T23:52:57,259.289,28475900,vasp,0.25,64,user_12
1095,vasp_std,2,512,128,2601,2020-12-03T23:07:59,2020-12-03T23:51:20,260.637,28368500,vasp,0.25,64,user_12
1096,vasp_std,2,512,128,2749,2020-12-03T23:08:02,2020-12-03T23:53:51,263.843,26998500,vasp,0.25,64,user_12
1097,vasp_std,2,512,128,2710,2020-12-04T00:27:35,2020-12-04T01:12:45,272.074,28671700,vasp,0.25,64,user_12
1098,vasp_std,2,512,128,2449,2020-12-04T00:27:37,2020-12-04T01:08:26,265.215,26687400,vasp,0.25,64,user_12
1099,vasp_std,2,512,128,2401,2020-12-04T00:27:57,2020-12-04T01:07:58,265.859,26389900,vasp,0.25,64,user_12
1100,vasp_std,2,512,128,2223,2020-12-04T04:38:21,2020-12-04T05:15:24,251.469,25000100,vasp,0.25,64,user_12
1101,vasp_std,2,512,128,2752,2020-12-04T04:38:21,2020-12-04T05:24:13,272.767,26488400,vasp,0.25,64,user_12
1102,vasp_std,2,512,128,4255,2020-12-04T04:38:45,2020-12-04T05:49:40,277.673,25523000,vasp,0.25,64,user_12
1103,vasp_std,2,512,128,2652,2020-12-04T04:39:21,2020-12-04T05:23:33,258.964,27395300,vasp,0.25,64,user_12
1104,vasp_std,1,256,64,31959,2020-12-04T04:44:28,2020-12-04T13:37:07,235.401,25688900,vasp,0.25,64,user_12
1105,vasp_std,2,512,128,1316,2020-12-04T07:03:27,2020-12-04T07:25:23,257.187,31024500,vasp,0.25,64,user_12
1106,vasp_std,2,512,128,1368,2020-12-04T07:03:36,2020-12-04T07:26:24,260.274,30658300,vasp,0.25,64,user_12
1107,vasp_std,2,512,128,2201,2020-12-04T07:03:42,2020-12-04T07:40:23,276.234,28599700,vasp,0.25,64,user_12
1108,vasp_std,2,512,128,1307,2020-12-04T07:03:42,2020-12-04T07:25:29,261.397,28495400,vasp,0.25,64,user_12
1109,vasp_std,2,512,128,1364,2020-12-04T07:04:44,2020-12-04T07:27:28,264.771,30990400,vasp,0.25,64,user_12
1110,vasp_std,2,512,128,3356,2020-12-04T16:42:36,2020-12-04T17:38:32,281.072,33174100,vasp,0.25,64,user_12
1111,vasp_std,2,512,128,4705,2020-12-04T16:42:28,2020-12-04T18:00:53,276.497,34924700,vasp,0.25,64,user_12
1112,vasp_std,2,512,128,3028,2020-12-04T16:42:41,2020-12-04T17:33:09,271.111,32083900,vasp,0.25,64,user_12
1113,vasp_std,2,512,128,2708,2020-12-04T16:42:46,2020-12-04T17:27:54,270.649,30497700,vasp,0.25,64,user_12
1114,vasp_std,2,512,128,2250,2020-12-04T16:44:30,2020-12-04T17:22:00,269.928,34514900,vasp,0.25,64,user_12
1115,vasp_std,1,256,64,61634,2020-12-04T18:43:28,2020-12-05T11:50:42,226.591,25254300,vasp,0.25,64,user_12
1116,vasp_std,1,256,64,18561,2020-12-04T18:43:28,2020-12-04T23:52:49,235.934,22161200,vasp,0.25,64,user_12
1117,vasp_std,2,512,128,2652,2020-12-04T19:05:35,2020-12-04T19:49:47,267.723,26711700,vasp,0.25,64,user_12
1118,vasp_std,2,512,128,10044,2020-12-04T19:09:59,2020-12-04T21:57:23,267.281,28562800,vasp,0.25,64,user_12
1119,vasp_std,2,512,128,7707,2020-12-04T19:10:04,2020-12-04T21:18:31,271.989,29460100,vasp,0.25,64,user_12
1120,vasp_std,2,512,128,5780,2020-12-04T19:10:07,2020-12-04T20:46:27,278.396,29237900,vasp,0.25,64,user_12
1121,vasp_std,2,512,128,7996,2020-12-04T19:10:10,2020-12-04T21:23:26,269.156,29705700,vasp,0.25,64,user_12
1122,vasp_std,2,512,128,12513,2020-12-04T22:05:41,2020-12-05T01:34:14,259.57,29016400,vasp,0.25,64,user_12
1123,vasp_std,2,512,128,2406,2020-12-04T22:06:11,2020-12-04T22:46:17,260.998,26699900,vasp,0.25,64,user_12
1124,vasp_std,2,512,128,2421,2020-12-04T22:06:18,2020-12-04T22:46:39,262.097,26609900,vasp,0.25,64,user_12
1125,vasp_std,2,512,128,5883,2020-12-04T22:06:25,2020-12-04T23:44:28,271.59,27470500,vasp,0.25,64,user_12
1126,vasp_std,2,512,128,2185,2020-12-04T22:06:25,2020-12-04T22:42:50,266.9,25235100,vasp,0.25,64,user_12
1127,vasp_std,2,512,128,17748,2020-12-04T23:09:25,2020-12-05T04:05:13,271.594,31208600,vasp,0.25,64,user_12
1128,vasp_std,2,512,128,10762,2020-12-05T00:19:32,2020-12-05T03:18:54,271.606,31855300,vasp,0.25,64,user_12
1129,vasp_std,1,256,64,23264,2020-12-05T02:48:21,2020-12-05T09:16:05,238.093,22286200,vasp,0.25,64,user_12
1130,vasp_std,2,512,128,13433,2020-12-05T03:05:45,2020-12-05T06:49:38,268.03,30828100,vasp,0.25,64,user_12
1131,vasp_std,2,512,128,18505,2020-12-05T03:05:45,2020-12-05T08:14:10,272.996,32571400,vasp,0.25,64,user_12
1132,vasp_std,2,512,128,26917,2020-12-05T03:08:55,2020-12-05T10:37:32,276.008,32906200,vasp,0.25,64,user_12
1133,vasp_std,2,512,128,14941,2020-12-05T07:10:58,2020-12-05T11:19:59,253.101,31194000,vasp,0.25,64,user_12
1134,vasp_std,1,256,64,40157,2020-12-05T09:00:15,2020-12-05T20:09:32,248.855,22509000,vasp,0.25,64,user_12
1135,vasp_std,1,256,64,33918,2020-12-05T09:00:15,2020-12-05T18:25:33,221.726,22425500,vasp,0.25,64,user_12
1136,vasp_std,1,256,64,11672,2020-12-05T16:34:37,2020-12-05T19:49:09,224.049,22695200,vasp,0.25,64,user_12
1137,vasp_std,2,512,128,8792,2020-12-05T17:00:50,2020-12-05T19:27:22,264.96,30749900,vasp,0.25,64,user_12
1138,vasp_std,2,512,128,48575,2020-12-05T17:01:03,2020-12-06T06:30:38,267.954,29857100,vasp,0.25,64,user_12
1139,vasp_std,1,256,64,19702,2020-12-05T22:31:49,2020-12-06T04:00:11,276.021,37224900,vasp,0.25,64,user_12
1140,vasp_std,2,512,128,14360,2020-12-05T22:31:55,2020-12-06T02:31:15,265.811,30385900,vasp,0.25,64,user_12
1141,vasp_std,1,256,64,17629,2020-12-06T01:25:08,2020-12-06T06:18:57,234.141,22316800,vasp,0.25,64,user_12
1142,vasp_std,2,512,128,10520,2020-12-06T06:28:50,2020-12-06T09:24:10,273.833,30548700,vasp,0.25,64,user_12
1143,vasp_std,2,512,128,21335,2020-12-06T06:28:56,2020-12-06T12:24:31,264.618,29312700,vasp,0.25,64,user_12
1144,vasp_std,2,512,128,15135,2020-12-06T06:29:08,2020-12-06T10:41:23,264.383,30241700,vasp,0.25,64,user_12
1145,vasp_std,1,256,64,22899,2020-12-06T13:51:10,2020-12-06T20:12:49,242.173,23469100,vasp,0.25,64,user_12
1146,vasp_std,2,512,128,8682,2020-12-06T16:20:56,2020-12-06T18:45:38,268.099,34739500,vasp,0.25,64,user_12
1147,vasp_std,2,512,128,19587,2020-12-06T16:28:48,2020-12-06T21:55:15,272.285,31376800,vasp,0.25,64,user_12
1148,vasp_std,2,512,128,2888,2020-12-06T16:29:00,2020-12-06T17:17:08,251.27,26765300,vasp,0.25,64,user_12
1149,vasp_std,2,512,128,12828,2020-12-06T18:30:03,2020-12-06T22:03:51,271.182,32381600,vasp,0.25,64,user_12
1150,vasp_std,2,512,128,3402,2020-12-06T18:30:33,2020-12-06T19:27:15,263.166,26943100,vasp,0.25,64,user_12
1151,vasp_std,2,512,128,10204,2020-12-06T19:50:37,2020-12-06T22:40:41,258.367,30244000,vasp,0.25,64,user_12
1152,vasp_std,1,256,64,11012,2020-12-06T19:56:46,2020-12-06T23:00:18,279.748,36095900,vasp,0.25,64,user_12
1153,vasp_gam,1,64,64,23943,2020-11-30T02:02:04,2020-11-30T08:41:07,258.353,35132300,vasp,1,64,user_13
1154,vasp_gam,5,320,320,13228,2020-11-30T03:14:16,2020-11-30T06:54:44,231.57,35582500,vasp,1,64,user_13
1155,vasp_gam,1,64,64,23079,2020-11-30T07:53:58,2020-11-30T14:18:37,257.08,33006900,vasp,1,64,user_13
1156,vasp_gam,1,64,64,30524,2020-11-30T09:31:20,2020-11-30T18:00:04,244.478,33048100,vasp,1,64,user_13
1157,vasp_gam,1,64,64,25932,2020-11-30T12:45:27,2020-11-30T19:57:39,258.66,31711800,vasp,1,64,user_13
1158,vasp_gam,1,64,64,822,2020-11-30T17:08:48,2020-11-30T17:22:30,245.047,25509900,vasp,1,64,user_13
1159,vasp_gam,1,64,64,9450,2020-11-30T18:25:29,2020-11-30T21:02:59,250.241,33263200,vasp,1,64,user_13
1160,vasp_gam,5,320,320,13389,2020-12-01T04:08:45,2020-12-01T07:51:54,241.284,35611200,vasp,1,64,user_13
1161,vasp_gam,1,64,64,13659,2020-12-01T14:48:15,2020-12-01T18:35:54,254.092,32534700,vasp,1,64,user_13
1162,vasp_gam,7,448,448,11749,2020-12-01T19:47:53,2020-12-01T23:03:42,229.248,33667600,vasp,1,64,user_13
1163,vasp_gam,1,64,64,25857,2020-12-02T14:07:35,2020-12-02T21:18:32,242.079,34878700,vasp,1,64,user_13
1164,vasp_gam,7,448,448,11355,2020-12-02T20:43:43,2020-12-02T23:52:58,235.729,33498300,vasp,1,64,user_13
1165,vasp_gam,5,320,320,53779,2020-12-02T20:41:23,2020-12-03T11:37:42,210.43,34473800,vasp,1,64,user_13
1166,vasp_gam,1,64,64,3923,2020-12-03T02:51:35,2020-12-03T03:56:58,212.646,13377300,vasp,1,64,user_13
1167,vasp_gam,1,64,64,2555,2020-12-03T06:30:42,2020-12-03T07:13:17,200.043,13053900,vasp,1,64,user_13
1168,vasp_gam,1,64,64,3855,2020-12-03T18:31:17,2020-12-03T19:35:32,206.289,13562200,vasp,1,64,user_13
1169,vasp_gam,1,64,64,5697,2020-12-03T18:31:17,2020-12-03T20:06:14,206.788,13291900,vasp,1,64,user_13
1170,vasp_gam,1,64,64,1392,2020-12-04T01:18:58,2020-12-04T01:42:10,212.492,13066800,vasp,1,64,user_13
1171,vasp_gam,1,64,64,654,2020-12-04T16:54:23,2020-12-04T17:05:17,199.511,12242900,vasp,1,64,user_13
1172,vasp_gam,1,64,64,2979,2020-12-04T17:55:02,2020-12-04T18:44:41,206.29,13413400,vasp,1,64,user_13
1173,vasp_gam,1,64,64,798,2020-12-05T01:18:05,2020-12-05T01:31:23,209.049,12856200,vasp,1,64,user_13
1174,vasp_gam,7,448,448,17558,2020-12-05T02:45:37,2020-12-05T07:38:15,228.932,36072400,vasp,1,64,user_13
1175,vasp_gam,7,448,448,11079,2020-12-05T09:00:15,2020-12-05T12:04:54,233.114,33535400,vasp,1,64,user_13
1176,vasp_gam,7,448,448,11549,2020-12-05T17:52:15,2020-12-05T21:04:44,231.508,33510700,vasp,1,64,user_13
1177,vasp_gam,1,64,64,17167,2020-12-06T02:03:41,2020-12-06T06:49:48,240.713,34859700,vasp,1,64,user_13
1178,vasp_gam,7,448,448,50683,2020-12-06T02:06:22,2020-12-06T16:11:05,218.078,34956500,vasp,1,64,user_13
1179,vasp_gam,5,320,320,11096,2020-12-06T09:54:09,2020-12-06T12:59:05,226.724,33426100,vasp,1,64,user_13
1180,vasp,2,512,64,12906,2020-11-30T02:00:06,2020-11-30T05:35:12,233.794,4906840,vasp,0.125,32,user_14
1181,vasp,2,512,64,15818,2020-11-30T02:00:06,2020-11-30T06:23:44,238.509,4969270,vasp,0.125,32,user_14
1182,vasp,2,512,64,15854,2020-11-30T07:53:58,2020-11-30T12:18:12,236.436,4848030,vasp,0.125,32,user_14
1183,vasp,2,512,64,26852,2020-11-30T07:39:33,2020-11-30T15:07:05,241.481,4968390,vasp,0.125,32,user_14
1184,vasp,2,512,64,17262,2020-11-30T12:45:27,2020-11-30T17:33:09,242.786,4911370,vasp,0.125,32,user_14
1185,vasp,2,512,64,15406,2020-11-30T18:12:29,2020-11-30T22:29:15,238.15,4891810,vasp,0.125,32,user_14
1186,vasp,2,512,64,15791,2020-11-30T18:12:29,2020-11-30T22:35:40,236.907,5040480,vasp,0.125,32,user_14
1187,vasp,2,512,64,19586,2020-12-01T04:29:46,2020-12-01T09:56:12,234.905,5150090,vasp,0.125,32,user_14
1188,vasp,2,512,64,25932,2020-12-01T04:29:46,2020-12-01T11:41:58,233.247,4854130,vasp,0.125,32,user_14
1189,vasp,2,512,64,15341,2020-12-01T07:22:33,2020-12-01T11:38:14,237.992,4851260,vasp,0.125,32,user_14
1190,vasp,2,512,64,19619,2020-12-01T07:22:33,2020-12-01T12:49:32,233.249,4980850,vasp,0.125,32,user_14
1191,vasp,2,512,64,14487,2020-12-01T13:40:12,2020-12-01T17:41:39,234.172,4935990,vasp,0.125,32,user_14
1192,vasp,2,512,64,27388,2020-12-01T13:38:18,2020-12-01T21:14:46,234.713,4943420,vasp,0.125,32,user_14
1193,vasp,2,512,64,15196,2020-12-01T19:45:26,2020-12-01T23:58:42,239.327,4871570,vasp,0.125,32,user_14
1194,vasp,2,512,64,22592,2020-12-01T19:45:26,2020-12-02T02:01:58,224.417,5591620,vasp,0.125,32,user_14
1195,vasp,2,512,64,25302,2020-12-02T00:31:18,2020-12-02T07:33:00,234.629,4790950,vasp,0.125,32,user_14
1196,vasp,2,512,64,28054,2020-12-02T00:38:29,2020-12-02T08:26:03,235.51,4943850,vasp,0.125,32,user_14
1197,vasp,2,512,64,30510,2020-12-03T04:31:34,2020-12-03T13:00:04,225.645,6252330,vasp,0.125,32,user_14
1198,vasp,2,512,64,28064,2020-12-03T09:20:34,2020-12-03T17:08:18,231.536,6105620,vasp,0.125,32,user_14
1199,vasp,2,512,64,22246,2020-12-03T18:59:47,2020-12-04T01:10:33,230.526,5321850,vasp,0.125,32,user_14
1200,vasp,2,512,64,8862,2020-12-05T09:00:21,2020-12-05T11:28:03,242.399,6072890,vasp,0.125,32,user_14
1201,vasp,2,512,64,15764,2020-12-05T17:04:57,2020-12-05T21:27:41,234.947,5047450,vasp,0.125,32,user_14
1202,vasp,2,512,64,13874,2020-12-05T17:04:57,2020-12-05T20:56:11,238.796,6474920,vasp,0.125,32,user_14
1203,vasp,2,512,64,1311,2020-12-06T01:25:08,2020-12-06T01:46:59,233.581,4743500,vasp,0.125,32,user_14
1204,vasp,2,512,64,20099,2020-12-06T01:29:37,2020-12-06T07:04:36,231.576,5164770,vasp,0.125,32,user_14
1205,vasp,2,512,64,7635,2020-12-06T09:23:11,2020-12-06T11:30:26,234.926,4925040,vasp,0.125,32,user_14
1206,vasp,2,512,64,20692,2020-12-06T09:23:12,2020-12-06T15:08:04,242.433,5026140,vasp,0.125,32,user_14
1207,vasp,2,512,64,9012,2020-12-06T13:54:07,2020-12-06T16:24:19,249.334,4943670,vasp,0.125,32,user_14
1208,vasp,2,512,64,11716,2020-12-06T13:51:24,2020-12-06T17:06:40,245.433,6193680,vasp,0.125,32,user_14
1209,vasp_std,4,64,64,20460,2020-11-30T03:14:16,2020-11-30T08:55:16,171.121,7891910,vasp,1,16,user_15
1210,vasp_std,4,64,64,14768,2020-11-30T03:17:24,2020-11-30T07:23:32,158.935,7574030,vasp,1,16,user_15
1211,vasp_std,4,64,64,28241,2020-12-02T03:03:40,2020-12-02T10:54:21,170.711,7924650,vasp,1,16,user_15
1212,vasp_std,4,64,64,8822,2020-12-02T07:48:13,2020-12-02T10:15:15,154.952,7327520,vasp,1,16,user_15
1213,vasp_std,4,64,64,24056,2020-12-02T07:50:40,2020-12-02T14:31:36,159.556,8624050,vasp,1,16,user_15
1214,vasp_std,4,64,64,29153,2020-12-06T03:11:42,2020-12-06T11:17:35,168.208,8025670,vasp,1,16,user_15
1215,vasp_std,4,64,64,29916,2020-12-06T03:11:42,2020-12-06T11:30:18,172.136,7820480,vasp,1,16,user_15
1216,vasp_ncl,1,256,64,65304,2020-11-30T04:34:22,2020-11-30T22:42:46,260.806,25674000,vasp,0.25,64,user_16
1217,vasp_ncl,1,256,64,38168,2020-11-30T05:14:17,2020-11-30T15:50:25,254.477,25958600,vasp,0.25,64,user_16
1218,vasp_ncl,1,256,64,37283,2020-11-30T05:32:01,2020-11-30T15:53:24,259.982,26108300,vasp,0.25,64,user_16
1219,vasp_ncl,1,256,64,34660,2020-11-30T05:32:01,2020-11-30T15:09:41,260.894,26070400,vasp,0.25,64,user_16
1220,vasp_ncl,1,256,64,39133,2020-11-30T11:35:42,2020-11-30T22:27:55,252.038,26026500,vasp,0.25,64,user_16
1221,vasp_ncl,1,256,64,46254,2020-12-01T04:08:45,2020-12-01T16:59:39,255.459,26076100,vasp,0.25,64,user_16
1222,vasp_ncl,1,256,64,36274,2020-12-01T04:08:45,2020-12-01T14:13:19,244.414,25919200,vasp,0.25,64,user_16
1223,vasp_ncl,1,256,64,41662,2020-12-01T07:22:31,2020-12-01T18:56:53,254.228,26153300,vasp,0.25,64,user_16
1224,vasp_ncl,1,256,64,35660,2020-12-01T07:22:31,2020-12-01T17:16:51,253.764,25718400,vasp,0.25,64,user_16
1225,vasp_ncl,1,256,64,39494,2020-12-01T12:46:51,2020-12-01T23:45:05,248.798,26140700,vasp,0.25,64,user_16
1226,vasp_ncl,1,256,64,37972,2020-12-01T13:09:29,2020-12-01T23:42:21,263.641,26099200,vasp,0.25,64,user_16
1227,vasp_ncl,1,256,64,34242,2020-12-01T17:15:38,2020-12-02T02:46:20,260.99,26015000,vasp,0.25,64,user_16
1228,vasp_ncl,1,256,64,61122,2020-12-01T17:18:14,2020-12-02T10:16:56,248.505,27589300,vasp,0.25,64,user_16
1229,vasp_ncl,1,256,64,38738,2020-12-01T20:37:34,2020-12-02T07:23:12,276.991,26005100,vasp,0.25,64,user_16
1230,vasp_ncl,1,256,64,55566,2020-12-01T20:40:54,2020-12-02T12:07:00,241.379,25986700,vasp,0.25,64,user_16
1231,vasp_ncl,1,256,64,38767,2020-12-02T02:55:25,2020-12-02T13:41:32,257.91,26193700,vasp,0.25,64,user_16
1232,vasp_ncl,1,256,64,36713,2020-12-02T02:55:25,2020-12-02T13:07:18,257.192,26024900,vasp,0.25,64,user_16
1233,vasp_ncl,1,256,64,45127,2020-12-02T07:22:39,2020-12-02T19:54:46,258.171,27712900,vasp,0.25,64,user_16
1234,vasp_ncl,1,256,64,36859,2020-12-02T07:25:03,2020-12-02T17:39:22,272.313,25831800,vasp,0.25,64,user_16
1235,vasp_ncl,1,256,64,41847,2020-12-02T10:03:48,2020-12-02T21:41:15,256.808,26088100,vasp,0.25,64,user_16
1236,vasp_cori_gam,1,68,68,7851,2020-11-30T05:14:17,2020-11-30T07:25:08,265.401,17310400,vasp,1,68,user_17
1237,vasp_cori_gam,1,68,68,79410,2020-12-04T02:22:59,2020-12-05T00:26:29,254.784,20455100,vasp,1,68,user_17
1238,vasp_cori_gam,1,68,68,16189,2020-12-04T18:43:27,2020-12-04T23:13:16,252.068,18050500,vasp,1,68,user_17
1239,vasp_cori_gam,1,68,68,13570,2020-12-06T16:32:03,2020-12-06T20:18:13,254.504,20309900,vasp,1,68,user_17
1240,vasp_cori_gam,1,68,68,22614,2020-12-06T16:35:11,2020-12-06T22:52:05,271.926,18157200,vasp,1,68,user_17
1241,vasp_std,2,128,128,51861,2020-11-30T06:25:59,2020-11-30T20:50:20,224.676,17897300,vasp,1,64,user_18
1242,vasp_std,1,64,64,32103,2020-11-30T06:48:08,2020-11-30T15:43:11,262.985,19934800,vasp,1,64,user_18
1243,vasp_std,1,64,64,33098,2020-11-30T06:50:35,2020-11-30T16:02:13,269.894,19868100,vasp,1,64,user_18
1244,vasp_std,1,64,64,21253,2020-11-30T06:53:10,2020-11-30T12:47:23,265.533,19857700,vasp,1,64,user_18
1245,vasp_std,2,128,128,52166,2020-11-30T06:54:04,2020-11-30T21:23:30,243.532,18114200,vasp,1,64,user_18
1246,vasp_std,1,64,64,21537,2020-11-30T15:46:37,2020-11-30T21:45:34,262.708,20007200,vasp,1,64,user_18
1247,vasp_std,1,64,64,18932,2020-11-30T16:53:10,2020-11-30T22:08:42,248.092,20003500,vasp,1,64,user_18
1248,vasp_std,1,64,64,23705,2020-11-30T16:54:28,2020-11-30T23:29:33,263.131,20139100,vasp,1,64,user_18
1249,vasp_std,2,128,128,5930,2020-11-30T18:00:33,2020-11-30T19:39:23,239.028,18032100,vasp,1,64,user_18
1250,vasp_std,2,128,128,10352,2020-12-01T04:29:38,2020-12-01T07:22:10,241.961,17834800,vasp,1,64,user_18
1251,vasp_std,1,64,64,20847,2020-12-01T06:22:16,2020-12-01T12:09:43,257.94,21518100,vasp,1,64,user_18
1252,vasp_std,1,64,64,24920,2020-12-01T06:38:35,2020-12-01T13:33:55,258.195,20004200,vasp,1,64,user_18
1253,vasp_std,1,64,64,25156,2020-12-01T06:39:03,2020-12-01T13:38:19,253.089,19917700,vasp,1,64,user_18
1254,vasp_std,1,64,64,19223,2020-12-01T13:18:42,2020-12-01T18:39:05,263.188,20285900,vasp,1,64,user_18
1255,vasp_std,2,128,128,53162,2020-12-01T13:34:11,2020-12-02T04:20:13,223.634,17571500,vasp,1,64,user_18
1256,vasp_std,1,64,64,19697,2020-12-01T13:37:33,2020-12-01T19:05:50,256.446,19995700,vasp,1,64,user_18
1257,vasp_std,1,64,64,22360,2020-12-01T13:43:13,2020-12-01T19:55:53,251.252,19989800,vasp,1,64,user_18
1258,vasp_std,2,128,128,87907,2020-12-01T19:09:22,2020-12-02T19:34:29,226.264,16970800,vasp,1,64,user_18
1259,vasp_std,2,128,128,130367,2020-12-01T19:09:22,2020-12-03T07:22:09,237.753,16884700,vasp,1,64,user_18
1260,vasp_std,1,64,64,18249,2020-12-02T05:43:45,2020-12-02T10:47:54,259.271,19973400,vasp,1,64,user_18
1261,vasp_std,1,64,64,21525,2020-12-02T05:44:27,2020-12-02T11:43:12,260.471,20104700,vasp,1,64,user_18
1262,vasp_std,1,64,64,13211,2020-12-02T05:47:06,2020-12-02T09:27:17,266.614,21559800,vasp,1,64,user_18
1263,vasp_std,2,128,128,14088,2020-12-02T05:47:52,2020-12-02T09:42:40,236.342,19529600,vasp,1,64,user_18
1264,vasp_std,2,128,128,84018,2020-12-02T09:35:09,2020-12-03T08:55:27,229.266,16770500,vasp,1,64,user_18
1265,vasp_std,2,128,128,116540,2020-12-02T09:35:09,2020-12-03T17:57:29,241.86,16739400,vasp,1,64,user_18
1266,vasp_std,1,64,64,15054,2020-12-02T11:15:11,2020-12-02T15:26:05,260.009,19821900,vasp,1,64,user_18
1267,vasp_std,1,64,64,20422,2020-12-02T11:17:49,2020-12-02T16:58:11,262.575,20044200,vasp,1,64,user_18
1268,vasp_std,1,64,64,7869,2020-12-02T11:19:23,2020-12-02T13:30:32,268.3,19742500,vasp,1,64,user_18
1269,vasp_std,2,128,128,99113,2020-12-02T13:44:41,2020-12-03T17:16:34,237.748,16888200,vasp,1,64,user_18
1270,vasp_std,2,128,128,109541,2020-12-02T13:44:41,2020-12-03T20:10:22,233.512,17620100,vasp,1,64,user_18
1271,vasp_std,2,128,128,25325,2020-12-02T23:23:02,2020-12-03T06:25:07,239.085,17129500,vasp,1,64,user_18
1272,vasp_std,2,128,128,133908,2020-12-02T23:23:02,2020-12-04T12:34:50,240.582,17854600,vasp,1,64,user_18
1273,vasp_std,2,128,128,68419,2020-12-03T03:23:46,2020-12-03T22:24:05,227.931,16803700,vasp,1,64,user_18
1274,vasp_std,1,64,64,32825,2020-12-03T06:02:45,2020-12-03T15:09:50,257.094,20183800,vasp,1,64,user_18
1275,vasp_std,1,64,64,26277,2020-12-03T06:03:09,2020-12-03T13:21:06,267.256,19913600,vasp,1,64,user_18
1276,vasp_std,1,64,64,25393,2020-12-03T06:03:39,2020-12-03T13:06:52,264.314,19958800,vasp,1,64,user_18
1277,vasp_std,1,64,64,25767,2020-12-03T06:45:03,2020-12-03T13:54:30,268.555,20085300,vasp,1,64,user_18
1278,vasp_std,2,128,128,95208,2020-12-03T09:20:34,2020-12-04T11:47:22,229.938,16790900,vasp,1,64,user_18
1279,vasp_std,1,64,64,23497,2020-12-03T14:53:58,2020-12-03T21:25:35,271.052,20052900,vasp,1,64,user_18
1280,vasp_std,1,64,64,22391,2020-12-03T14:54:24,2020-12-03T21:07:35,278.096,20011400,vasp,1,64,user_18
1281,vasp_std,1,64,64,23821,2020-12-03T14:54:55,2020-12-03T21:31:56,263.831,19983700,vasp,1,64,user_18
1282,vasp_std,1,64,64,21821,2020-12-03T15:57:33,2020-12-03T22:01:14,265.854,20142900,vasp,1,64,user_18
1283,vasp_std,2,128,128,118269,2020-12-03T19:03:37,2020-12-05T03:54:46,235.285,16703500,vasp,1,64,user_18
1284,vasp_std,1,64,64,18209,2020-12-04T04:17:21,2020-12-04T09:20:50,268.664,20005900,vasp,1,64,user_18
1285,vasp_std,1,64,64,23888,2020-12-04T04:18:04,2020-12-04T10:56:12,258.626,20032500,vasp,1,64,user_18
1286,vasp_std,1,64,64,20308,2020-12-04T04:19:07,2020-12-04T09:57:35,260.574,20020500,vasp,1,64,user_18
1287,vasp_std,1,64,64,16261,2020-12-04T04:19:22,2020-12-04T08:50:23,271.435,20022500,vasp,1,64,user_18
1288,vasp_std,2,128,128,66285,2020-12-04T04:44:28,2020-12-04T23:09:13,231.502,16999500,vasp,1,64,user_18
1289,vasp_std,1,64,64,20014,2020-12-04T09:52:00,2020-12-04T15:25:34,269.155,20613300,vasp,1,64,user_18
1290,vasp_std,1,64,64,16122,2020-12-04T09:53:12,2020-12-04T14:21:54,249.766,19955100,vasp,1,64,user_18
1291,vasp_std,1,64,64,15252,2020-12-04T17:57:59,2020-12-04T22:12:11,270.787,19949500,vasp,1,64,user_18
1292,vasp_std,1,64,64,12789,2020-12-04T17:58:58,2020-12-04T21:32:07,269.22,19953600,vasp,1,64,user_18
1293,vasp_std,1,64,64,12091,2020-12-04T17:59:52,2020-12-04T21:21:23,246.912,20191200,vasp,1,64,user_18
1294,vasp_std,1,64,64,15942,2020-12-04T18:00:38,2020-12-04T22:26:20,262.783,19743500,vasp,1,64,user_18
1295,vasp_std,1,64,64,7892,2020-12-04T18:01:31,2020-12-04T20:13:03,243.727,19994500,vasp,1,64,user_18
1296,vasp_std,2,128,128,121092,2020-12-04T18:43:28,2020-12-06T04:21:40,239.868,16778700,vasp,1,64,user_18
1297,vasp_std,2,128,128,53395,2020-12-04T18:43:28,2020-12-05T09:33:23,249.762,16647000,vasp,1,64,user_18
1298,vasp_std,2,128,128,44670,2020-12-05T02:45:38,2020-12-05T15:10:08,230.949,16790700,vasp,1,64,user_18
1299,vasp_std,1,64,64,27852,2020-12-05T07:08:03,2020-12-05T14:52:15,265.383,19845400,vasp,1,64,user_18
1300,vasp_std,1,64,64,98577,2020-12-05T07:14:18,2020-12-06T10:37:15,254.904,20075000,vasp,1,64,user_18
1301,vasp_std,1,64,64,8329,2020-12-05T07:15:48,2020-12-05T09:34:37,263.647,19787700,vasp,1,64,user_18
1302,vasp_std,1,128,128,12278,2020-12-05T07:19:54,2020-12-05T10:44:32,285.594,31249200,vasp,1,128,user_18
1303,vasp_std_fixed_c,2,512,128,754,2020-11-30T07:20:56,2020-11-30T07:33:30,229.554,17053200,vasp,0.25,64,user_19
